Id,SalePrice
2735,132168.77811621892
2736,140610.5993472938
2737,125951.01940641458
2738,125797.7521405711
2739,164624.40664334904
2740,140834.954531142
2741,145031.79434406225
2742,155586.9272832231
2743,146718.21484071203
2744,145015.172235335
2745,140149.71714461895
2746,138509.55897248464
2747,153595.33365504854
2748,122318.71826419623
2749,124938.61485085567
2750,133147.80169777118
2751,126665.71609018162
2752,238396.5095857001
2753,141315.145583829
2754,193875.12895583955
2755,121032.48511041145
2756,96462.29871412992
2757,62642.304271756984
2758,84486.91624626113
2759,151961.772161236
2760,130311.26017666805
2761,145371.28343698054
2762,142223.80041555723
2763,180901.76911093653
2764,164547.09725382488
2765,266958.8559761325
2766,126506.3048652804
2767,95161.6653508716
2768,132530.11559943232
2769,123359.35012310316
2770,148561.25062597517
2771,121673.4768353614
2772,124480.86652963891
2773,132834.41357601967
2774,141416.61619307083
2775,127593.97484026302
2776,142770.628997207
2777,146495.8040337101
2778,131261.11815145804
2779,119450.5191485574
2780,106548.99154594819
2781,101450.7674074608
2782,89083.81109382478
2783,105373.65859885333
2784,125998.33654189014
2785,141587.55007472483
2786,63102.59367824802
2787,122764.19671739351
2788,69264.26191539326
2789,184018.14473013958
2790,104918.80918187246
2791,115187.4489732373
2792,63707.03690382287
2793,163187.3511195245
2794,95882.12646169575
2795,125138.74215343958
2796,98221.76295239443
2797,171178.93128311043
2798,101026.14153020423
2799,120628.23361889237
2800,68488.31113318689
2801,105490.40824927727
2802,136059.23629471497
2803,157838.13084039793
2804,136708.43835739524
2805,94552.49096498374
2806,73940.71622480481
2807,157346.91243113746
2808,150619.11885577638
2809,133480.7858842956
2810,141003.27215750143
2811,156100.00266452009
2812,142061.73331923544
2813,151794.33489973698
2814,144451.65422153266
2815,116719.39718854701
2816,242931.0432209336
2817,144679.35182549994
2818,128654.04074761987
2819,163673.34210216417
2820,129359.89266282944
2821,116541.83649698402
2822,196613.68831046563
2823,241208.9845572778
2824,179504.62571962608
2825,145901.13322489025
2826,134415.60784723624
2827,138061.68607476004
2828,205009.83772801276
2829,183699.3346184342
2830,224765.33458869453
2831,188157.7046504163
2832,223134.46365417828
2833,285943.7611891269
2834,223561.67646189057
2835,230744.68127222694
2836,189190.17821768447
2837,177891.99457300792
2838,146394.99317381278
2839,180515.1699254016
2840,189138.72317111876
2841,212526.88351349448
2842,225935.98624563092
2843,157214.04775346463
2844,151827.9133167617
2845,128030.60477948432
2846,214052.6530565132
2847,195936.17277223573
2848,221833.7665346901
2849,213739.72409730667
2850,297341.8929363105
2851,245183.98683331584
2852,221313.89198441652
2853,239390.6543223361
2854,141921.13036387062
2855,200650.20646621723
2856,213129.6582753073
2857,188686.03948609074
2858,204509.49787571357
2859,121640.50748715125
2860,133258.43782389787
2861,122415.91083077347
2862,185424.1912537537
2863,129274.26611622676
2864,265297.5488132084
2865,144672.5252029745
2866,131264.01117048043
2867,100191.70370585269
2868,83249.92556725667
2869,113561.27033775252
2870,134512.89214473075
2871,102397.81882349186
2872,63734.91781654678
2873,112379.80831260305
2874,127027.60565482982
2875,121225.42761369458
2876,155581.5541488993
2877,138411.03714044936
2878,185302.01448595469
2879,141536.57018274878
2880,96225.9768146134
2881,140160.27848211277
2882,179336.28740282005
2883,187219.9129812721
2884,195921.17642017303
2885,203390.81677833636
2886,219575.2495288236
2887,108820.71881087661
2888,117630.36230362864
2889,46976.510076251485
2890,57258.19703563425
2891,125088.22943891294
2892,46597.96856706211
2893,124959.03695362454
2894,56630.88089204149
2895,308482.8713622294
2896,282999.00985794235
2897,195693.79843676114
2898,145823.1508288187
2899,225181.8174015693
2900,154933.09201775663
2901,195201.02932503194
2902,181062.52846860097
2903,341579.8090189576
2904,365433.40354717284
2905,100942.8637342028
2906,195254.69027822983
2907,116524.38507548795
2908,133888.4751743836
2909,137497.90953481238
2910,80552.63150269161
2911,84943.22317137643
2912,145134.24355374862
2913,85224.56902252244
2914,77993.61113594004
2915,87216.05491369453
2916,85460.62227616322
2917,193854.17723521608
2918,110939.60628490962
2919,208364.45046903202
